discount 0.1:: test1 - Time: 31.4565389156 Cost: 11.0
discount 0.1:: test2 - Time: 28.6507260799 Cost: 10.0
discount 0.1:: test3 - Time: 36.4589719772 Cost: 11.0
discount 0.1:: test4 - Time: 29.2625370026 Cost: 7.3
discount 0.1:: test5 - Time: 27.2023580074 Cost: 4.0
discount 0.1:: test6 - Time: 28.4636869431 Cost: 10.0
discount 0.1:: test7 - Time: 27.689180851 Cost: 10.0
discount 0.1:: test8 - Time: 27.9960517883 Cost: 9.0
discount 0.1:: test9 - Time: 25.7435588837 Cost: 9.0
discount 0.1:: test10 - Time: 756.29590106 Cost: 15.0
discount 0.1:: test11 - Time: 48.6397199631 Cost: 13.8
discount 0.1:: test12 - Time: 28.1071190834 Cost: 8.0
discount 0.1:: test14 - Time: 26.8363571167 Cost: 7.0
discount 0.1:: test15 - Time: 29.3924291134 Cost: 8.0
discount 0.1:: test16 - Time: 82.8103067875 Cost: 12.0
discount 0.1:: test17 - Time: 29.2243139744 Cost: 10.0
discount 0.1:: test18 - Time: 28.9308359623 Cost: 8.0
discount 0.1:: test20 - Time: 340.902360201 Cost: 12.6
discount 0.1:: test21 - Time: 26.9714210033 Cost: 3.0
discount 0.1:: test22 - Time: 27.6834537983 Cost: 6.0
discount 0.1:: test23 - Time: 27.9806778431 Cost: 10.0
discount 0.1:: test24 - Time: 82.5133829117 Cost: 12.0
discount 0.1:: test25 - Time: 27.6058561802 Cost: 9.0
discount 0.1:: test26 - Time: 47.362749815 Cost: 7.4
discount 0.1:: test27 - Time: 33.3474891186 Cost: 6.3
discount 0.1:: test28 - Time: 26.7497999668 Cost: 9.0
discount 0.1:: test29 - Time: 34.3856709003 Cost: 10.0
discount 0.1:: test30 - Time: 25.9432020187 Cost: 5.0
discount 0.1:: test31 - Time: 51.0745558739 Cost: 14.0
discount 0.1:: test32 - Time: 33.7253439426 Cost: 11.0
discount 0.1:: test33 - Time: 31.7278399467 Cost: 7.0
discount 0.1:: test34 - Time: 27.9606461525 Cost: 7.0
discount 0.1:: test35 - Time: 35.8628339767 Cost: 13.0
discount 0.1:: test36 - Time: 500.229838848 Cost: 17.0
discount 0.1:: test37 - Time: 25.7010688782 Cost: 9.0
discount 0.1:: test38 - Time: 28.3771049976 Cost: 10.0
discount 0.1:: test39 - Time: 33.1512410641 Cost: 11.0
discount 0.1:: test40 - Time: 32.4034349918 Cost: 10.5
discount 0.1:: test41 - Time: 46.6048650742 Cost: 13.0
discount 0.1:: test42 - Time: 31.786698103 Cost: 11.2
discount 0.1:: test43 - Time: 29.2152860165 Cost: 7.0
discount 0.1:: test44 - Time: 27.5243508816 Cost: 7.0
discount 0.1:: test45 - Time: 1838.52050591 Cost: 17.0
discount 0.1:: test46 - Time: 25.2989888191 Cost: 7.0
discount 0.1:: test47 - Time: 807.101076841 Cost: 14.0
discount 0.1:: test48 - Time: 30.1199350357 Cost: 7.0
discount 0.1:: test49 - Time: 25.3153409958 Cost: 2.0
discount 0.1:: test50 - Time: 31.3576788902 Cost: 9.0
discount 0.1:: test51 - Time: 27.5926170349 Cost: 11.0
discount 0.1:: test52 - Time: 28.2561979294 Cost: 0
discount 0.1:: test53 - Time: 26.4348928928 Cost: 8.5
discount 0.1:: test54 - Time: 61.2564599514 Cost: 14.0
discount 0.1:: test55 - Time: 30.4504640102 Cost: 0
discount 0.1:: test56 - Time: 29.3444230556 Cost: 10.0
discount 0.1:: test57 - Time: 26.2623529434 Cost: 0
discount 0.1:: test58 - Time: 28.5015239716 Cost: 9.0
discount 0.1:: test59 - Time: 27.0619029999 Cost: 9.0
discount 0.1:: test60 - Time: 25.9193198681 Cost: 6.0
discount 0.1:: test61 - Time: 31.5249171257 Cost: 9.0
discount 0.1:: test62 - Time: 31.218517065 Cost: 8.0
discount 0.1:: test63 - Time: 32.2034208775 Cost: 11.5
discount 0.1:: test64 - Time: 32.6993470192 Cost: 11.0
discount 0.1:: test65 - Time: 38.6748399734 Cost: 13.0
discount 0.1:: test66 - Time: 27.6942698956 Cost: 6.0
discount 0.1:: test67 - Time: 25.662635088 Cost: 6.0
discount 0.1:: test68 - Time: 31.0281751156 Cost: 9.0
discount 0.1:: test69 - Time: 32.9626200199 Cost: 12.0
discount 0.1:: test70 - Time: 25.4457240105 Cost: 8.0
discount 0.1:: test71 - Time: 27.5260419846 Cost: 5.0
discount 0.1:: test73 - Time: 152.868608952 Cost: 14.0
discount 0.1:: test74 - Time: 32.0972671509 Cost: 11.0
discount 0.1:: test75 - Time: 29.3048710823 Cost: 11.0
discount 0.1:: test76 - Time: 29.052729845 Cost: 10.0
discount 0.1:: test77 - Time: 27.6474518776 Cost: 8.0
discount 0.1:: test78 - Time: 29.0552110672 Cost: 8.0
discount 0.1:: test79 - Time: 23.4526400566 Cost: 6.0
discount 0.1:: test80 - Time: 31.1547319889 Cost: 10.4
discount 0.1:: test81 - Time: 28.9265089035 Cost: 8.0
discount 0.1:: test82 - Time: 27.5343339443 Cost: 9.0
discount 0.1:: test83 - Time: 33.7281270027 Cost: 10.0
discount 0.1:: test84 - Time: 27.7968940735 Cost: 11.0
discount 0.1:: test85 - Time: 85.582308054 Cost: 13.0
discount 0.1:: test86 - Time: 27.096834898 Cost: 0
discount 0.1:: test87 - Time: 59.3001019955 Cost: 14.0
discount 0.1:: test88 - Time: 28.2243411541 Cost: 7.0
discount 0.1:: test89 - Time: 27.074034214 Cost: 6.0
discount 0.1:: test90 - Time: 30.450345993 Cost: 9.0
discount 0.1:: test91 - Time: 24.0778717995 Cost: 5.0
discount 0.1:: test92 - Time: 28.0966718197 Cost: 8.0
discount 0.1:: test93 - Time: 25.2756998539 Cost: 2.0
discount 0.1:: test94 - Time: 25.1372010708 Cost: 9.0
discount 0.1:: test95 - Time: 29.1812031269 Cost: 8.0
discount 0.1:: test96 - Time: 36.3323910236 Cost: 12.0
discount 0.1:: test97 - Time: 30.502464056 Cost: 3.0
discount 0.1:: test98 - Time: 59.4849588871 Cost: 12.0
discount 0.1:: test99 - Time: 151.084140062 Cost: 9.5
discount 0.1:: test100 - Time: 30.4479351044 Cost: 11.0
