discount 0.1:: test1 - Time: 31.7366700172 Cost: 11.0
discount 0.1:: test2 - Time: 28.321698904 Cost: 10.0
discount 0.1:: test3 - Time: 24.9586551189 Cost: 7.7
discount 0.1:: test4 - Time: 28.2779588699 Cost: 3.5
discount 0.1:: test5 - Time: 26.0931940079 Cost: 4.0
discount 0.1:: test6 - Time: 29.491961956 Cost: 10.0
discount 0.1:: test7 - Time: 25.5062320232 Cost: 10.0
discount 0.1:: test8 - Time: 24.8644120693 Cost: 9.0
discount 0.1:: test9 - Time: 24.5060451031 Cost: 9.0
discount 0.1:: test10 - Time: 59.2742500305 Cost: 15.0
discount 0.1:: test12 - Time: 25.362293005 Cost: 8.0
discount 0.1:: test13 - Time: 33.2831540108 Cost: 10.6
discount 0.1:: test14 - Time: 25.2403531075 Cost: 7.0
discount 0.1:: test15 - Time: 26.3562450409 Cost: 8.0
discount 0.1:: test16 - Time: 33.5554440022 Cost: 12.0
discount 0.1:: test17 - Time: 27.4472789764 Cost: 10.0
discount 0.1:: test18 - Time: 25.90634799 Cost: 8.0
discount 0.1:: test19 - Time: 34.8145530224 Cost: 11.7
discount 0.1:: test20 - Time: 39.5289738178 Cost: 8.8
discount 0.1:: test21 - Time: 25.0921480656 Cost: 3.0
discount 0.1:: test22 - Time: 24.8148989677 Cost: 6.0
discount 0.1:: test23 - Time: 24.0743060112 Cost: 10.0
discount 0.1:: test24 - Time: 33.5066761971 Cost: 12.0
discount 0.1:: test25 - Time: 23.9902019501 Cost: 7.6
discount 0.1:: test26 - Time: 27.5012850761 Cost: 7.4
discount 0.1:: test27 - Time: 26.743295908 Cost: 6.3
discount 0.1:: test28 - Time: 25.1727020741 Cost: 9.0
discount 0.1:: test29 - Time: 26.9506709576 Cost: 10.0
discount 0.1:: test30 - Time: 22.0179800987 Cost: 5.0
discount 0.1:: test32 - Time: 25.6425290108 Cost: 9.7
discount 0.1:: test33 - Time: 26.2587180138 Cost: 7.0
discount 0.1:: test34 - Time: 21.6781628132 Cost: 7.0
discount 0.1:: test35 - Time: 24.9455869198 Cost: 0
discount 0.1:: test36 - Time: 215.715188026 Cost: 8.4
discount 0.1:: test37 - Time: 26.3743510246 Cost: 9.0
discount 0.1:: test38 - Time: 25.1058440208 Cost: 8.7
discount 0.1:: test39 - Time: 24.1996970177 Cost: 11.0
discount 0.1:: test40 - Time: 28.4505729675 Cost: 10.4
discount 0.1:: test42 - Time: 27.4826710224 Cost: 11.2
discount 0.1:: test43 - Time: 25.8334310055 Cost: 7.0
discount 0.1:: test44 - Time: 24.7225270271 Cost: 0
discount 0.1:: test45 - Time: 389.940207005 Cost: 8.3
discount 0.1:: test46 - Time: 23.8895449638 Cost: 7.0
discount 0.1:: test47 - Time: 52.8682248592 Cost: 14.0
discount 0.1:: test48 - Time: 26.4887571335 Cost: 7.0
discount 0.1:: test49 - Time: 22.8561999798 Cost: 2.0
discount 0.1:: test50 - Time: 25.3172490597 Cost: 9.0
discount 0.1:: test51 - Time: 25.5653598309 Cost: 0
discount 0.1:: test52 - Time: 26.0620779991 Cost: 8.0
discount 0.1:: test53 - Time: 24.2426710129 Cost: 8.4
discount 0.1:: test54 - Time: 47.5830628872 Cost: 14.0
discount 0.1:: test55 - Time: 27.3219909668 Cost: 8.0
discount 0.1:: test56 - Time: 32.4929080009 Cost: 10.0
discount 0.1:: test57 - Time: 24.5372948647 Cost: 0
discount 0.1:: test58 - Time: 27.4990940094 Cost: 7.4
discount 0.1:: test59 - Time: 24.858479023 Cost: 9.0
discount 0.1:: test60 - Time: 24.2703988552 Cost: 6.0
discount 0.1:: test61 - Time: 27.9956219196 Cost: 9.0
discount 0.1:: test62 - Time: 26.0135409832 Cost: 0
discount 0.1:: test63 - Time: 32.5077710152 Cost: 11.5
discount 0.1:: test64 - Time: 27.3511440754 Cost: 11.0
discount 0.1:: test66 - Time: 26.0430169106 Cost: 6.0
discount 0.1:: test67 - Time: 25.0002338886 Cost: 0
discount 0.1:: test68 - Time: 23.9409780502 Cost: 9.0
discount 0.1:: test69 - Time: 31.6430478096 Cost: 0
discount 0.1:: test70 - Time: 25.3845238686 Cost: 8.0
discount 0.1:: test71 - Time: 22.1887459755 Cost: 5.0
discount 0.1:: test73 - Time: 35.2215371132 Cost: 6.8
discount 0.1:: test74 - Time: 30.6918158531 Cost: 9.3
discount 0.1:: test75 - Time: 26.4126729965 Cost: 11.0
discount 0.1:: test76 - Time: 27.7857038975 Cost: 8.5
discount 0.1:: test77 - Time: 26.3712489605 Cost: 6.4
