discount 0.1:: test1 - Time: 25.7745919228 Cost: 11.0
discount 0.1:: test2 - Time: 26.556885004 Cost: 10.0
discount 0.1:: test3 - Time: 25.0201208591 Cost: 11.0
discount 0.1:: test4 - Time: 23.9074718952 Cost: 7.3
discount 0.1:: test5 - Time: 22.5305740833 Cost: 4.0
discount 0.1:: test6 - Time: 24.7735700607 Cost: 10.0
discount 0.1:: test7 - Time: 26.2854049206 Cost: 10.0
discount 0.1:: test8 - Time: 24.9871079922 Cost: 9.0
discount 0.1:: test9 - Time: 29.0358579159 Cost: 9.0
discount 0.1:: test10 - Time: 91.4346821308 Cost: 15.0
discount 0.1:: test11 - Time: 22.818062067 Cost: 13.0
discount 0.1:: test12 - Time: 25.0312488079 Cost: 8.0
discount 0.1:: test13 - Time: 28.7134380341 Cost: 12.0
discount 0.1:: test14 - Time: 27.5549888611 Cost: 7.0
discount 0.1:: test15 - Time: 26.3672828674 Cost: 8.0
discount 0.1:: test16 - Time: 25.6321718693 Cost: 12.0
discount 0.1:: test17 - Time: 25.5625269413 Cost: 10.0
discount 0.1:: test18 - Time: 23.7157959938 Cost: 8.0
discount 0.1:: test19 - Time: 27.2579050064 Cost: 13.0
discount 0.1:: test20 - Time: 29.5006711483 Cost: 12.6
discount 0.1:: test21 - Time: 27.2644751072 Cost: 3.0
discount 0.1:: test22 - Time: 25.7988960743 Cost: 6.0
discount 0.1:: test23 - Time: 24.4050340652 Cost: 10.0
discount 0.1:: test24 - Time: 32.1915488243 Cost: 12.0
discount 0.1:: test25 - Time: 25.1693110466 Cost: 9.0
discount 0.1:: test26 - Time: 24.4363369942 Cost: 11.0
discount 0.1:: test27 - Time: 26.1967661381 Cost: 10.0
discount 0.1:: test28 - Time: 23.5652639866 Cost: 9.0
discount 0.1:: test29 - Time: 24.8617072105 Cost: 10.0
discount 0.1:: test30 - Time: 22.5459439754 Cost: 5.0
discount 0.1:: test31 - Time: 31.3892810345 Cost: 14.0
discount 0.1:: test32 - Time: 27.6616578102 Cost: 11.0
discount 0.1:: test33 - Time: 26.4580931664 Cost: 7.0
discount 0.1:: test34 - Time: 26.5294079781 Cost: 7.0
discount 0.1:: test35 - Time: 25.6379981041 Cost: 13.0
discount 0.1:: test36 - Time: 32.9216151237 Cost: 17.0
discount 0.1:: test37 - Time: 23.4025540352 Cost: 9.0
discount 0.1:: test38 - Time: 27.3701200485 Cost: 10.0
discount 0.1:: test39 - Time: 23.4651298523 Cost: 11.0
discount 0.1:: test40 - Time: 27.0314171314 Cost: 12.0
discount 0.1:: test41 - Time: 33.4060161114 Cost: 13.0
discount 0.1:: test42 - Time: 29.099905014 Cost: 11.2
discount 0.1:: test43 - Time: 24.5530309677 Cost: 7.0
discount 0.1:: test44 - Time: 24.8008790016 Cost: 7.0
discount 0.1:: test45 - Time: 41.3810260296 Cost: 17.0
discount 0.1:: test46 - Time: 24.0235581398 Cost: 7.0
discount 0.1:: test47 - Time: 31.6109540462 Cost: 14.0
discount 0.1:: test48 - Time: 24.7032899857 Cost: 7.0
discount 0.1:: test49 - Time: 22.605713129 Cost: 2.0
discount 0.1:: test50 - Time: 24.1062219143 Cost: 9.0
discount 0.1:: test51 - Time: 24.4451129436 Cost: 11.0
discount 0.1:: test52 - Time: 26.3993608952 Cost: 8.0
discount 0.1:: test53 - Time: 27.7395298481 Cost: 8.4
discount 0.1:: test54 - Time: 51.766094923 Cost: 14.0
discount 0.1:: test55 - Time: 22.2211101055 Cost: 8.0
discount 0.1:: test56 - Time: 25.8434009552 Cost: 10.0
discount 0.1:: test57 - Time: 22.6124079227 Cost: 10.0
discount 0.1:: test58 - Time: 27.6593399048 Cost: 9.0
discount 0.1:: test59 - Time: 26.7302479744 Cost: 9.0
discount 0.1:: test60 - Time: 25.7462542057 Cost: 6.0
discount 0.1:: test61 - Time: 23.0216119289 Cost: 9.0
discount 0.1:: test62 - Time: 27.2442128658 Cost: 8.0
discount 0.1:: test63 - Time: 25.2203769684 Cost: 11.5
discount 0.1:: test64 - Time: 23.6988708973 Cost: 11.0
discount 0.1:: test65 - Time: 25.6451458931 Cost: 11.8
discount 0.1:: test66 - Time: 24.8592550755 Cost: 6.0
discount 0.1:: test67 - Time: 23.7630300522 Cost: 6.0
discount 0.1:: test68 - Time: 26.6085588932 Cost: 9.0
discount 0.1:: test69 - Time: 27.429361105 Cost: 12.0
discount 0.1:: test70 - Time: 25.6053469181 Cost: 8.0
discount 0.1:: test71 - Time: 26.5655169487 Cost: 5.0
discount 0.1:: test72 - Time: 31.6656398773 Cost: 10.3
discount 0.1:: test73 - Time: 33.2794129848 Cost: 14.0
discount 0.1:: test74 - Time: 27.0234479904 Cost: 9.3
discount 0.1:: test75 - Time: 27.4373738766 Cost: 11.0
discount 0.1:: test76 - Time: 26.0109360218 Cost: 10.0
discount 0.1:: test77 - Time: 27.3758709431 Cost: 8.0
discount 0.1:: test78 - Time: 24.1580271721 Cost: 8.0
discount 0.1:: test79 - Time: 25.3778591156 Cost: 6.0
discount 0.1:: test80 - Time: 30.250975132 Cost: 10.4
discount 0.1:: test81 - Time: 24.8143320084 Cost: 8.0
discount 0.1:: test82 - Time: 26.1906991005 Cost: 9.0
discount 0.1:: test83 - Time: 27.4078500271 Cost: 10.0
discount 0.1:: test84 - Time: 26.2640368938 Cost: 11.0
discount 0.1:: test85 - Time: 44.9445312023 Cost: 11.5
discount 0.1:: test86 - Time: 26.5613369942 Cost: 7.0
discount 0.1:: test87 - Time: 28.1101551056 Cost: 14.0
discount 0.1:: test88 - Time: 24.8498971462 Cost: 7.0
