discount 0.3:: test1 - Time: 26.7928669453 Cost: 11.0
discount 0.3:: test2 - Time: 24.82574296 Cost: 10.0
discount 0.3:: test3 - Time: 24.1711800098 Cost: 11.0
discount 0.3:: test4 - Time: 25.0269110203 Cost: 7.9
discount 0.3:: test5 - Time: 26.6174030304 Cost: 4.0
discount 0.3:: test6 - Time: 26.9069919586 Cost: 10.0
discount 0.3:: test7 - Time: 27.0894539356 Cost: 10.0
discount 0.3:: test8 - Time: 25.3428471088 Cost: 9.0
discount 0.3:: test9 - Time: 27.7355442047 Cost: 9.0
discount 0.3:: test10 - Time: 40.4935610294 Cost: 15.0
discount 0.3:: test11 - Time: 28.3526239395 Cost: 13.0
discount 0.3:: test12 - Time: 25.8252670765 Cost: 8.0
discount 0.3:: test13 - Time: 25.4126191139 Cost: 12.0
discount 0.3:: test14 - Time: 24.6810011864 Cost: 7.0
discount 0.3:: test15 - Time: 24.5295631886 Cost: 8.0
discount 0.3:: test16 - Time: 24.5389969349 Cost: 12.0
discount 0.3:: test17 - Time: 24.1323959827 Cost: 10.0
discount 0.3:: test18 - Time: 24.7299199104 Cost: 8.0
discount 0.3:: test19 - Time: 24.7748920918 Cost: 13.0
discount 0.3:: test20 - Time: 41.9965951443 Cost: 13.8
discount 0.3:: test21 - Time: 27.0537250042 Cost: 3.0
discount 0.3:: test22 - Time: 25.5509109497 Cost: 6.0
discount 0.3:: test23 - Time: 26.8104758263 Cost: 10.0
discount 0.3:: test24 - Time: 32.6893250942 Cost: 12.0
discount 0.3:: test25 - Time: 26.8505549431 Cost: 9.0
discount 0.3:: test26 - Time: 25.6824448109 Cost: 11.0
discount 0.3:: test27 - Time: 26.1127369404 Cost: 10.0
discount 0.3:: test28 - Time: 26.4352140427 Cost: 9.0
discount 0.3:: test29 - Time: 26.7825930119 Cost: 10.0
discount 0.3:: test30 - Time: 22.0563359261 Cost: 5.0
discount 0.3:: test31 - Time: 33.4144260883 Cost: 14.0
discount 0.3:: test32 - Time: 22.9248549938 Cost: 11.0
discount 0.3:: test33 - Time: 24.4515669346 Cost: 7.0
discount 0.3:: test34 - Time: 25.3271348476 Cost: 7.0
discount 0.3:: test35 - Time: 27.1133549213 Cost: 13.0
discount 0.3:: test36 - Time: 33.0195920467 Cost: 17.0
discount 0.3:: test37 - Time: 27.6187069416 Cost: 9.0
discount 0.3:: test38 - Time: 23.1636099815 Cost: 10.0
discount 0.3:: test39 - Time: 22.7482349873 Cost: 11.0
discount 0.3:: test40 - Time: 26.1926701069 Cost: 12.0
